neuron_id,spike_time
1,10.8188
1,10.8697
1,11.0167
1,11.0796
1,11.0880
1,11.1512
1,11.1856
1,11.1926
1,11.2091
1,11.4183
1,11.4426
1,11.4581
1,11.4849
1,11.6093
1,11.6749
1,11.6868
1,11.6873
1,11.7137
1,11.7227
1,11.8472
1,11.8536
1,11.8948
1,11.9561
1,12.1289
1,12.1464
1,12.2509
1,12.2969
1,12.4010
1,12.4226
1,12.4426
1,12.4578
1,12.5207
1,12.5598
1,12.6119
1,12.6892
1,12.7587
1,12.8216
1,12.9058
1,12.9079
1,12.9985
1,13.0768
1,13.1032
1,13.1176
1,13.1604
1,13.2824
1,13.3020
1,13.3883
1,13.5670
1,13.5911
1,13.8501
1,13.8538
1,13.8560
1,13.9678
1,14.0067
1,14.0432
1,14.1611
1,14.3101
1,14.3598
1,14.4866
1,14.5474
1,14.5776
1,14.5923
1,14.6752
1,14.8040
1,14.9648
1,14.9830
1,15.0447
1,15.0756
1,15.1787
1,15.1920
1,15.1956
1,15.2173
1,15.2215
1,15.2499
1,15.2793
1,15.2861
1,15.4720
1,15.4902
1,15.5622
1,15.5743
1,15.6049
1,15.6104
1,15.6175
1,15.6181
1,15.7154
1,15.7368
1,15.7785
1,15.8308
1,15.8416
1,16.0182
1,16.0511
1,16.0557
1,16.0622
1,16.0921
1,16.0997
1,16.1194
1,16.1641
1,16.1666
1,16.1882
1,16.2827
1,16.2872
1,16.3456
1,16.3487
1,16.5099
1,16.5252
1,16.5400
1,16.6056
1,16.7416
1,16.9336
1,17.0168
1,17.1208
1,17.1868
1,17.1984
1,17.2686
1,17.2786
1,17.3382
1,17.3844
1,17.4059
1,17.4487
1,17.5030
1,17.5169
1,17.5421
1,17.5676
1,17.5743
1,17.5918
1,17.6535
1,17.7255
1,17.7600
1,17.7962
1,17.8201
1,17.8904
1,17.9148
1,17.9725
1,18.0110
1,18.0472
1,18.2202
1,18.3493
1,18.4067
1,18.4786
1,18.4875
1,18.5154
1,18.5938
1,18.6554
1,18.6697
1,18.8567
1,18.8590
1,18.9260
1,18.9318
1,19.0798
1,19.0850
1,19.1784
1,19.1893
1,19.4627
1,19.4975
1,19.5682
1,19.6271
1,19.6675
1,19.7543
1,19.7988
1,19.9638
1,19.9675
1,20.2902
1,20.3400
1,20.3578
1,20.3931
1,20.4679
1,20.5279
1,20.6536
1,20.7906
1,20.8475
1,20.9423
1,20.9828
1,20.9897
1,21.0225
1,21.0402
1,21.1589
1,21.1727
1,21.2494
1,21.3862
1,21.3943
1,21.4514
1,21.6085
1,21.6396
1,21.6692
1,21.7092
1,21.7216
1,21.7324
1,21.9195
1,22.0640
1,22.0995
1,22.1190
1,22.1999
1,22.4617
1,22.5921
1,22.6214
1,22.6613
1,22.7272
1,22.7724
1,22.7920
1,22.8113
1,22.8765
1,23.0868
1,23.0984
1,23.1699
1,23.3280
1,23.3287
1,23.3618
1,23.4429
1,23.5798
1,23.7494
1,23.7695
1,23.7738
1,23.7943
1,23.8430
1,23.8590
1,23.8848
1,23.9703
1,23.9713
1,24.0783
1,24.0796
1,24.1372
1,24.1408
1,24.1600
1,24.1952
1,24.3262
1,24.3392
1,24.5731
1,24.7043
1,24.7090
1,24.7096
1,24.7198
1,24.7785
1,25.1499
1,25.1713
1,25.2554
1,25.2605
1,25.3545
1,25.4742
1,25.6077
1,25.7432
1,25.8423
1,25.8474
1,25.8970
1,25.9233
1,25.9515
1,26.0859
1,26.2157
1,26.2861
1,26.3012
1,26.3676
1,26.3849
1,26.4743
1,26.4860
1,26.5572
1,26.5858
1,26.5915
1,26.6746
1,26.6823
1,26.9395
1,26.9792
1,27.0006
1,27.0126
1,27.0565
1,27.1403
1,27.2472
1,27.3001
1,27.5041
1,27.5975
1,27.6082
1,27.8031
1,27.8274
1,28.0321
1,28.0508
1,28.0824
1,28.1514
1,28.1559
1,28.3145
1,28.3415
1,28.3571
1,28.3607
1,28.3623
1,28.3640
1,28.3870
1,28.4090
1,28.4704
1,28.6083
1,28.6789
1,28.7445
1,28.7779
1,28.8362
1,28.8844
1,28.8876
1,28.9038
1,28.9194
1,28.9240
1,28.9516
1,28.9551
1,29.0457
1,29.1384
1,29.1449
1,29.1501
1,29.3385
1,29.3574
1,29.3998
1,29.4368
1,29.5135
1,29.5759
1,29.7137
1,29.7250
1,29.7872
1,29.8131
1,29.8561
1,30.1056
1,30.1382
1,30.2092
1,30.2478
1,30.2596
1,30.2608
1,30.3547
1,30.3604
1,30.3722
1,30.4272
1,30.4497
1,30.4865
1,30.5242
1,30.5257
1,30.6585
1,30.9027
1,30.9439
1,30.9688
1,31.1055
1,31.1378
1,31.1964
1,31.3210
1,31.3469
1,31.4628
1,31.5317
1,31.5935
1,31.6998
1,31.7007
1,31.7231
1,31.7367
1,31.7565
1,31.7819
1,31.7974
1,31.8333
1,31.8546
1,31.8883
1,31.9275
1,31.9438
1,32.0023
1,32.0730
1,32.1668
1,32.1807
1,32.2404
1,32.3230
1,32.3259
1,32.3602
1,32.4174
1,32.4354
1,32.5460
1,32.6240
1,32.6354
1,32.6714
1,32.8732
1,32.9213
1,33.0069
1,33.1558
1,33.1915
1,33.1974
1,33.2123
1,33.2523
1,33.2876
1,33.3364
1,33.4158
1,33.5074
1,33.5715
1,33.7438
1,33.9614
1,34.0400
1,34.1572
1,34.1882
1,34.1969
1,34.2476
1,34.4035
1,34.4132
1,34.4395
1,34.4996
1,34.5342
1,34.5374
1,34.7876
1,34.8344
1,34.8520
1,34.8819
1,34.8837
1,34.9322
1,35.0313
1,35.0799
1,35.1693
1,35.2100
1,35.2977
1,35.3402
1,35.4018
1,35.5175
1,35.7820
1,35.8144
1,36.0218
1,36.0285
1,36.0832
1,36.1255
1,36.1775
1,36.2887
1,36.3184
1,36.5714
1,36.6192
1,36.7072
1,36.7607
1,36.8051
1,36.8398
1,36.8412
1,37.0778
1,37.1405
1,37.3067
1,37.5501
1,37.6434
1,37.6723
1,37.7104
1,37.7164
1,37.8592
1,37.9299
1,38.0954
1,38.2412
1,38.2437
1,38.3500
1,38.3588
1,38.3634
1,38.4318
1,38.4684
1,38.5633
1,38.7602
1,38.7933
1,38.8490
1,38.8491
1,38.8631
1,38.9306
1,38.9313
1,38.9944
1,39.0542
1,39.0600
1,39.2166
1,39.3040
1,39.4483
1,39.4583
1,39.5428
1,39.5681
1,39.7514
1,39.7915
1,39.8495
1,39.8691
1,39.9078
1,39.9918
1,40.0558
1,40.0566
1,40.0588
1,40.0956
1,40.1863
1,40.2426
1,40.2546
1,40.3524
1,40.5554
1,40.5802
1,40.6193
1,40.6548
1,40.6757
1,40.7013
1,40.7228
1,40.7350
1,40.7386
1,40.7590
1,40.8896
1,40.9130
1,40.9293
1,41.0229
1,41.0540
1,41.1402
1,41.2102
1,41.2802
1,41.3021
1,41.3535
1,41.5283
1,41.6101
1,41.6836
1,41.7200
1,41.7903
1,41.8344
1,41.8453
1,41.8666
1,41.8769
1,41.9428
1,41.9489
1,41.9544
1,41.9674
1,41.9961
1,42.0067
1,42.0857
1,42.1323
1,42.4402
1,42.6457
1,42.6889
1,42.7272
1,42.7344
1,42.8337
1,43.0460
1,43.0856
1,43.1808
1,43.1820
1,43.6268
1,43.6332
1,43.7242
1,43.7275
1,43.7482
1,43.7724
1,43.8361
1,43.8401
1,43.8671
1,43.8817
1,43.8891
1,43.9905
1,44.0194
1,44.0253
1,44.0598
1,44.0716
1,44.0717
1,44.0783
1,44.1503
1,44.1504
1,44.1791
1,44.2213
1,44.2393
1,44.2877
1,44.3977
1,44.4354
1,44.4708
1,44.4799
1,44.5180
1,44.6576
1,44.6927
1,44.7366
1,44.9098
1,44.9338
1,44.9365
1,45.0630
1,45.1046
1,45.1132
1,45.1185
1,45.1587
1,45.2532
1,45.2551
1,45.2595
1,45.2662
1,45.2764
1,45.3365
1,45.3399
1,45.4548
1,45.6064
1,45.9072
1,45.9078
1,45.9209
1,45.9651
1,45.9693
1,46.2170
1,46.4191
1,46.4602
1,46.5805
1,46.7053
1,46.7507
1,46.7802
1,46.9010
1,46.9370
1,47.0865
1,47.1474
1,47.1886
1,47.2187
1,47.2393
1,47.2526
1,47.2532
1,47.2719
1,47.2730
1,47.2881
1,47.4872
1,47.6361
1,47.7808
1,47.8049
1,47.9846
1,48.0538
1,48.0565
1,48.0723
1,48.1374
1,48.1480
1,48.1552
1,48.2413
1,48.2417
1,48.2438
1,48.3612
1,48.3822
1,48.5442
1,48.6367
1,48.7059
1,48.7317
1,48.7421
1,48.7467
1,48.8331
1,48.8394
1,48.8517
1,48.8979
1,48.9003
1,48.9653
1,48.9693
1,48.9816
1,48.9866
1,49.1273
1,49.3432
1,49.4223
1,49.4931
1,49.5106
1,49.5786
1,49.6499
1,49.7359
1,49.8325
1,49.9324
1,49.9336
1,50.0044
1,50.0633
1,50.1874
1,50.1950
1,50.2626
1,50.3012
1,50.3406
1,50.3504
1,50.4373
1,50.4800
1,50.4866
1,50.9364
1,50.9927
1,51.0235
1,51.2198
1,51.3322
1,51.4252
1,51.4296
1,51.4973
1,51.6288
1,51.6702
1,51.7581
1,51.7777
1,51.7867
1,51.9170
1,51.9499
1,51.9930
1,52.0147
1,52.0563
1,52.0774
1,52.0808
1,52.2009
1,52.2121
1,52.2353
1,52.3523
1,52.4183
1,52.4708
1,52.6016
1,52.6124
1,52.6526
1,52.6905
1,52.9008
1,53.0048
1,53.0180
1,53.0281
1,53.0560
1,53.0692
1,53.0973
1,53.1041
1,53.1582
1,53.1717
1,53.1864
1,53.4279
1,53.5298
1,53.6587
1,53.6626
1,53.6810
1,53.7092
1,53.8145
1,53.8715
1,53.8719
1,53.8922
1,53.9938
1,54.3355
1,54.3609
1,54.3987
1,54.4548
1,54.4925
1,54.5927
1,54.7260
1,54.7387
1,54.7864
1,54.7931
1,54.8036
1,54.8418
1,54.8639
1,54.8694
1,54.9145
1,54.9953
1,55.0740
1,55.0968
1,55.1433
1,55.1567
1,55.1725
1,55.1959
1,55.3673
1,55.3996
1,55.4527
1,55.4989
1,55.5818
1,55.7576
1,55.7831
1,55.8623
1,55.8866
1,56.0111
1,56.0201
1,56.0288
1,56.0739
1,56.0791
1,56.0985
1,56.1456
1,56.1638
1,56.3231
1,56.3702
1,56.4091
1,56.4540
1,56.5303
1,56.5521
1,56.6370
1,56.7905
1,56.9134
1,56.9569
1,56.9716
1,56.9913
1,57.0882
1,57.1438
1,57.1676
1,57.1695
1,57.2881
1,57.2981
1,57.3341
1,57.3530
1,57.3783
1,57.3831
1,57.4032
1,57.5540
1,57.5904
1,57.6256
1,57.6790
1,57.7052
1,57.7291
1,57.7302
1,57.8245
1,57.8975
1,57.9280
1,57.9872
1,58.0178
1,58.0252
1,58.0346
1,58.2357
1,58.3120
1,58.3389
1,58.4242
1,58.4679
1,58.5608
1,58.6269
1,58.7118
1,58.7121
1,58.9714
1,58.9742
1,59.0043
1,59.0122
1,59.0252
1,59.0569
1,59.0834
1,59.2574
1,59.2867
1,59.4678
1,59.5204
1,59.5504
1,59.6054
1,59.6575
1,59.6755
1,59.6930
1,59.8311
1,59.8359
1,59.8794
2,0.0785
2,0.1276
2,0.2453
2,0.4378
2,0.7274
2,0.8244
2,0.8690
2,0.8826
2,0.8858
2,1.1527
2,1.2693
2,1.3121
2,1.3947
2,1.5578
2,1.8932
2,1.9123
2,1.9906
2,2.1280
2,2.5293
2,2.6520
2,2.7363
2,2.8359
2,2.8664
2,2.9655
2,3.1366
2,3.1633
2,3.3957
2,3.4052
2,3.4473
2,3.4629
2,3.4703
2,3.7878
2,3.8152
2,3.8774
2,3.9623
2,3.9744
2,4.0042
2,4.0323
2,4.0645
2,4.1214
2,4.1564
2,4.3019
2,4.3642
2,4.4093
2,4.4317
2,4.5557
2,4.5977
2,4.6401
2,4.9275
2,4.9326
2,4.9779
2,5.0577
2,5.1769
2,5.2911
2,5.3191
2,5.3198
2,5.4152
2,5.4921
2,5.5001
2,5.5611
2,5.5789
2,5.5893
2,5.6630
2,5.7598
2,5.8434
2,5.8751
2,5.9551
2,6.0078
2,6.0699
2,6.1798
2,6.2579
2,6.3438
2,6.4856
2,6.5254
2,6.5895
2,6.6789
2,6.8326
2,6.8581
2,6.9848
2,7.0127
2,7.0470
2,7.0945
2,7.1045
2,7.2908
2,7.4612
2,7.7263
2,7.8040
2,7.9021
2,7.9325
2,7.9350
2,8.0497
2,8.0687
2,8.0936
2,8.5236
2,8.5379
2,8.5459
2,8.5527
2,8.6449
2,8.6835
2,8.7185
2,8.7873
2,8.7965
2,8.8087
2,9.0237
2,9.2070
2,9.2786
2,9.4901
2,9.4970
2,9.5668
2,9.6655
2,9.8255
2,9.8998
2,9.9725
2,10.0023
2,10.0973
2,10.1090
2,10.2775
2,10.3361
2,10.3460
2,10.3769
2,10.4307
2,10.7335
2,10.8308
2,10.9664
2,11.3660
2,11.4843
2,11.4909
2,11.5979
2,11.7261
2,11.7587
2,11.7740
2,11.8443
2,12.3816
2,12.5140
2,12.6908
2,12.8185
2,12.8552
2,12.9379
2,13.1910
2,13.2220
2,13.2269
2,13.8843
2,13.9274
2,14.3275
2,14.4048
2,14.4761
2,14.5674
2,14.6421
2,14.9258
2,14.9726
2,14.9869
2,15.1558
2,15.2550
2,15.2581
2,15.3566
2,15.5004
2,15.5334
2,15.5790
2,15.5902
2,15.6197
2,15.7173
2,15.7200
2,15.8494
2,16.1006
2,16.1106
2,16.1609
2,16.1813
2,16.2386
2,16.3757
2,16.4680
2,16.5133
2,16.5317
2,16.8803
2,16.9069
2,16.9382
2,16.9386
2,17.3230
2,17.4543
2,17.6263
2,17.7936
2,17.8397
2,17.8907
2,18.0356
2,18.1466
2,18.1538
2,18.2134
2,18.4957
2,18.5756
2,18.6628
2,18.6893
2,19.0370
2,19.2483
2,19.3102
2,19.3483
2,19.3763
2,19.4218
2,19.4362
2,19.4604
2,19.4648
2,19.6350
2,19.6426
2,19.6472
2,19.8156
2,19.8828
2,19.9944
2,20.1445
2,20.2037
2,20.3201
2,20.3836
2,20.7111
2,20.8571
2,20.8883
2,20.9504
2,20.9695
2,21.0793
2,21.1033
2,21.1661
2,21.2310
2,21.3016
2,21.3262
2,21.3907
2,21.5526
2,21.5783
2,21.6152
2,21.7194
2,21.7392
2,22.0012
2,22.1266
2,22.2524
2,22.3607
2,22.3929
2,22.4455
2,22.5074
2,22.5739
2,22.6936
2,22.7260
2,22.7784
2,23.0802
2,23.3279
2,23.3588
2,23.4540
2,23.4755
2,23.5109
2,23.5447
2,23.6372
2,23.8661
2,23.9211
2,24.1826
2,24.3750
2,24.4402
2,24.5386
2,24.6214
2,24.7763
2,24.8541
2,24.9159
2,24.9950
2,25.0700
2,25.0955
2,25.0976
2,25.1413
2,25.1799
2,25.6954
2,25.7677
2,25.8442
2,25.9382
2,26.0404
2,26.0555
2,26.1117
2,26.1189
2,26.1190
2,26.1817
2,26.5258
2,26.5812
2,26.5876
2,26.6175
2,26.6350
2,26.7467
2,26.7797
2,26.8694
2,26.9172
2,27.0063
2,27.0890
2,27.2789
2,27.3107
2,27.3474
2,27.4034
2,27.4675
2,27.4875
2,27.5568
2,27.6719
2,27.6979
2,27.8835
2,28.0375
2,28.1801
2,28.3004
2,28.3924
2,28.4497
2,28.5447
2,28.7105
2,28.7597
2,28.7755
2,29.0472
2,29.2716
2,29.3104
2,29.3536
2,29.4893
2,29.5400
2,29.5922
2,29.6604
2,29.6838
2,29.7556
2,29.7767
2,29.8153
2,29.8451
2,29.8521
2,30.0333
2,30.0678
2,30.0997
2,30.6699
2,30.7480
2,30.7527
2,30.8018
2,30.8381
2,30.8949
2,30.9131
2,30.9296
2,30.9380
2,31.0496
2,31.0522
2,31.1859
2,31.2011
2,31.3265
2,31.4377
2,31.5335
2,31.5369
2,31.5748
2,31.6670
2,31.6689
2,31.7017
2,31.7462
2,31.9277
2,31.9509
2,31.9699
2,32.2652
2,32.3046
2,32.3443
2,32.4687
2,32.5748
2,32.6250
2,32.7082
2,32.7434
2,32.8465
2,32.8596
2,32.8726
2,32.9106
2,32.9122
2,32.9348
2,32.9989
2,33.0357
2,33.0485
2,33.5871
2,33.7563
2,33.7823
2,33.9411
2,34.1634
2,34.2835
2,34.2884
2,34.3605
2,34.4242
2,34.4904
2,34.5007
2,34.6092
2,34.7935
2,34.8010
2,34.8283
2,34.8293
2,34.9794
2,35.3948
2,35.3965
2,35.5940
2,35.6448
2,35.8946
2,36.2192
2,36.3592
2,36.3708
2,36.4397
2,36.4560
2,36.8645
2,36.9198
2,36.9417
2,36.9725
2,37.2637
2,37.2737
2,37.3870
2,37.5780
2,37.6228
2,37.7171
2,37.7873
2,37.8401
2,37.8844
2,37.8904
2,37.9199
2,37.9366
2,37.9890
2,38.1101
2,38.1337
2,38.1622
2,38.1962
2,38.3314
2,38.5035
2,38.5165
2,38.7183
2,38.8509
2,38.8592
2,38.9547
2,39.0320
2,39.0962
2,39.1032
2,39.1934
2,39.2605
2,39.2876
2,39.3390
2,39.4658
2,39.4699
2,39.5171
2,39.6759
2,39.7243
2,39.8933
2,39.9088
2,40.0362
2,40.2759
2,40.2891
2,40.4413
2,40.4675
2,40.4781
2,40.4870
2,40.5318
2,40.5331
2,40.5574
2,40.6024
2,40.6530
2,40.6730
2,40.7061
2,40.7235
2,40.7475
2,40.8509
2,40.8971
2,41.0150
2,41.0389
2,41.0412
2,41.1078
2,41.2164
2,41.2250
2,41.3227
2,41.3333
2,41.3643
2,41.4347
2,41.4435
2,41.5277
2,41.5933
2,41.6859
2,41.6928
2,41.7179
2,41.8600
2,41.8621
2,42.0124
2,42.1251
2,42.1335
2,42.1479
2,42.2777
2,42.3347
2,42.3820
2,42.4089
2,42.4583
2,42.4966
2,42.5422
2,42.6956
2,42.6986
2,42.8874
2,42.9166
2,42.9453
2,43.0430
2,43.2124
2,43.2830
2,43.3068
2,43.3163
2,43.3629
2,43.3696
2,43.5340
2,43.5640
2,43.6756
2,43.8169
2,43.8910
2,44.0052
2,44.0772
2,44.1139
2,44.2227
2,44.3235
2,44.3367
2,44.4591
2,44.4980
2,44.7295
2,44.8892
2,44.9515
2,45.0324
2,45.0446
2,45.1028
2,45.1533
2,45.1930
2,45.2460
2,45.6040
2,45.6170
2,45.6247
2,45.6766
2,45.7112
2,45.8007
2,45.8249
2,45.9922
2,46.1340
2,46.1519
2,46.1636
2,46.2613
2,46.2642
2,46.2907
2,46.4641
2,46.4759
2,46.5503
2,46.6041
2,46.8912
2,46.9306
2,47.0770
2,47.2807
2,47.2948
2,47.3509
2,47.4152
2,47.4706
2,47.6213
2,47.6257
2,47.6490
2,47.6672
2,47.6748
2,47.6972
2,47.7300
2,47.7639
2,47.7666
2,47.8294
2,47.8443
2,47.8900
2,47.9464
2,48.0244
2,48.0656
2,48.0730
2,48.0741
2,48.1171
2,48.2541
2,48.5562
2,48.6695
2,48.7078
2,48.9387
2,49.1457
2,49.2711
2,49.4841
2,49.6027
2,49.6670
2,49.8008
2,49.8867
2,50.0846
2,50.1059
2,50.1188
2,50.1714
2,50.1818
2,50.2357
2,50.3336
2,50.4982
2,50.8003
2,50.8330
2,50.8746
2,50.9124
2,50.9165
2,50.9314
2,50.9406
2,51.0117
2,51.0600
2,51.3025
2,51.3050
2,51.3325
2,51.3761
2,51.4547
2,51.4773
2,51.5097
2,51.5327
2,51.6320
2,51.6547
2,51.7620
2,51.8698
2,51.9354
2,51.9669
2,51.9771
2,52.0259
2,52.1229
2,52.9446
2,52.9768
2,52.9892
2,52.9970
2,53.1885
2,53.2478
2,53.2782
2,53.3288
2,53.3639
2,53.4118
2,53.4959
2,53.5179
2,53.6343
2,53.7706
2,53.7831
2,53.7968
2,53.8456
2,53.9630
2,54.0018
2,54.4453
2,54.5874
2,54.5920
2,54.6677
2,54.7821
2,54.7939
2,54.9570
2,54.9782
2,54.9983
2,55.0795
2,55.0852
2,55.1754
2,55.1996
2,55.2202
2,55.3242
2,55.3832
2,55.4927
2,55.5603
2,55.7453
2,55.8827
2,55.9252
2,56.0155
2,56.0260
2,56.1300
2,56.1401
2,56.1417
2,56.1861
2,56.2237
2,56.3218
2,56.3292
2,56.5270
2,56.6853
2,56.9247
2,56.9333
2,56.9703
2,56.9865
2,57.0077
2,57.0580
2,57.0845
2,57.1060
2,57.1444
2,57.2103
2,57.2263
2,57.2613
2,57.3156
2,57.4940
2,57.5603
2,57.7991
2,58.0572
2,58.0759
2,58.0843
2,58.3388
2,58.5481
2,58.9062
2,59.0295
2,59.0386
2,59.1204
2,59.1854
2,59.3364
2,59.3550
2,59.3714
2,59.4448
2,59.4561
2,59.4685
2,59.6683
2,59.9043
3,0.0180
3,0.2037
3,0.3168
3,0.4532
3,0.5157
3,0.5742
3,0.6408
3,0.6508
3,0.7033
3,0.7139
3,0.7306
3,0.7527
3,0.8336
3,0.8739
3,0.9140
3,0.9743
3,1.0142
3,1.0847
3,1.0890
3,1.1175
3,1.1592
3,1.1657
3,1.2001
3,1.2351
3,1.3039
3,1.3259
3,1.3873
3,1.4638
3,1.5297
3,1.5477
3,1.6207
3,1.6879
3,1.7097
3,1.7246
3,1.7455
3,1.7552
3,1.8011
3,1.8426
3,1.8759
3,1.8955
3,1.9016
3,2.0296
3,2.0773
3,2.1622
3,2.2623
3,2.3477
3,2.3788
3,2.4347
3,2.4373
3,2.5326
3,2.6657
3,2.8188
3,2.8344
3,2.8483
3,2.8866
3,2.9438
3,2.9953
3,3.1070
3,3.1493
3,3.1900
3,3.2334
3,3.2651
3,3.2958
3,3.3175
3,3.3260
3,3.3431
3,3.3515
3,3.3889
3,3.5935
3,3.6428
3,3.6868
3,3.7326
3,3.7465
3,3.7837
3,3.7965
3,3.8577
3,3.9613
3,3.9751
3,4.1279
3,4.2521
3,4.2522
3,4.2772
3,4.2892
3,4.2987
3,4.3973
3,4.4676
3,4.5047
3,4.5959
3,4.6770
3,4.6823
3,4.6869
3,4.7664
3,4.7721
3,4.8777
3,4.9356
3,5.0071
3,5.0369
3,5.0544
3,5.0772
3,5.0842
3,5.1081
3,5.1737
3,5.2893
3,5.2929
3,5.4033
3,5.5740
3,5.7211
3,5.7653
3,5.8754
3,5.9557
3,5.9982
3,6.0448
3,6.0547
3,6.1515
3,6.1560
3,6.2204
3,6.4370
3,6.5168
3,6.5619
3,6.5886
3,6.6942
3,6.6994
3,6.7373
3,6.8206
3,6.8435
3,6.8711
3,6.8763
3,6.8854
3,6.8870
3,6.9110
3,6.9521
3,6.9744
3,6.9939
3,7.0585
3,7.2132
3,7.2554
3,7.2994
3,7.3180
3,7.3442
3,7.3672
3,7.5386
3,7.6081
3,7.6940
3,7.7060
3,7.8027
3,7.8352
3,7.8436
3,7.9009
3,7.9098
3,7.9436
3,7.9510
3,7.9951
3,8.0077
3,8.0212
3,8.0303
3,8.0326
3,8.0401
3,8.1235
3,8.1499
3,8.2499
3,8.3993
3,8.5612
3,8.5653
3,8.6091
3,8.6151
3,8.7339
3,8.8188
3,8.8439
3,8.8714
3,8.9168
3,8.9824
3,9.0864
3,9.0929
3,9.1389
3,9.1657
3,9.1836
3,9.2524
3,9.2812
3,9.3602
3,9.4582
3,9.4847
3,9.4856
3,9.6828
3,9.7512
3,9.8782
3,9.8835
3,9.8913
3,9.8948
3,9.9085
3,9.9090
3,10.0263
3,10.0474
3,10.1368
3,10.2367
3,10.3359
3,10.3730
3,10.5699
3,10.6938
3,10.8725
3,10.9220
3,11.0363
3,11.0706
3,11.1446
3,11.2119
3,11.2160
3,11.2286
3,11.3153
3,11.3168
3,11.3987
3,11.4480
3,11.7111
3,11.7131
3,11.7535
3,11.9312
3,11.9317
3,11.9913
3,12.0155
3,12.0317
3,12.1076
3,12.1426
3,12.1902
3,12.1902
3,12.2339
3,12.2384
3,12.2752
3,12.2802
3,12.3418
3,12.3524
3,12.3539
3,12.4493
3,12.4630
3,12.4634
3,12.5303
3,12.5720
3,12.6249
3,12.7397
3,12.7511
3,12.7669
3,12.8438
3,12.8691
3,12.8856
3,12.9793
3,13.0034
3,13.0267
3,13.1904
3,13.1914
3,13.3594
3,13.3820
3,13.5650
3,13.5727
3,13.6207
3,13.6957
3,13.7736
3,13.7790
3,13.7840
3,13.8381
3,13.8435
3,13.9336
3,14.0387
3,14.0472
3,14.1292
3,14.1320
3,14.3076
3,14.3488
3,14.4225
3,14.4954
3,14.5553
3,14.6052
3,14.6068
3,14.7192
3,14.7708
3,14.7868
3,14.8105
3,14.8356
3,14.8393
3,14.8510
3,14.8521
3,14.9022
3,14.9322
3,15.1110
3,15.1262
3,15.1741
3,15.1780
3,15.1982
3,15.2511
3,15.4206
3,15.6034
3,15.6062
3,15.6606
3,15.6747
3,15.7917
3,15.8665
3,15.8797
3,15.9072
3,15.9077
3,15.9367
3,15.9809
3,16.0170
3,16.0897
3,16.0980
3,16.1964
3,16.2229
3,16.2504
3,16.2701
3,16.3545
3,16.3833
3,16.4040
3,16.4602
3,16.5170
3,16.5393
3,16.6468
3,16.6737
3,16.7463
3,16.7659
3,16.8510
3,16.9337
3,17.0043
3,17.0937
3,17.1416
3,17.1530
3,17.1929
3,17.2061
3,17.2598
3,17.2664
3,17.3136
3,17.3224
3,17.3720
